time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20170524:1211,1899.38,712.87,236.54,18.97,58.23,19.86,4.69,0
20170524:1311,1870.47,765.36,162.87,18.74,54.08,19.53,4.83,0
20170524:1411,1599.28,616.41,166.97,16.49,47.18,19.3,4.76,0
20170524:1511,1210.31,421.94,165.75,13.34,38.76,18.92,4.83,0
20170524:1611,744.3,220.67,150.57,9.63,29.67,18.12,4.76,0
20170524:1711,312.31,70.97,109.21,5.99,20.44,17.1,4.55,0
20170524:1811,88.34,0,56.72,1.57,11.46,16.13,4.07,0
20170524:1911,0.2,0,5.75,0.16,3.08,15.12,3.03,0
20170524:2011,0,0,0,0,0,14.09,2.69,0
20170524:2111,0,0,0,0,0,13.25,2.34,0
20170524:2211,0,0,0,0,0,12.62,2.07,0
20170524:2311,0,0,0,0,0,12.05,1.93,0
20170525:0011,0,0,0,0,0,11.56,1.79,0
20170525:0111,0,0,0,0,0,10.99,1.66,0
20170525:0211,0,0,0,0,0,10.44,1.72,0
20170525:0311,0,0,0,0,0,10.05,1.93,0
20170525:0411,14.51,0,16.44,0.46,3.76,9.89,2,0
20170525:0511,77.05,0,50.15,1.39,12.19,11.01,1.72,0
20170525:0611,338.02,125.22,74.61,7.17,21.2,13.2,2.07,0
20170525:0711,837.62,312.31,104.09,10.84,30.43,14.71,1.66,0
20170525:0811,1289.77,514.98,118.98,14.32,39.49,16.23,1.72,0
20170525:0911,1622.54,676.73,137.15,17.08,47.85,17.6,1.86,0
20170525:1011,1849.53,801.03,145.76,19.11,54.63,18.83,2.07,0
20170525:1111,2000.34,932.62,105.79,20.56,58.55,19.91,2.28,0
20170525:1211,1964.06,880.34,137.86,20.2,58.41,20.73,2.48,0
20170525:1311,1846.06,808.66,135.83,19.08,54.26,21.48,2.97,0
20170525:1411,1592.14,665.67,136.78,16.9,47.34,21.97,3.1,0
20170525:1511,1251.14,511.43,111.41,14.16,38.91,22.22,3.45,0
20170525:1611,789.73,304.23,98.65,10.63,29.82,21.84,4.07,0
20170525:1711,293.21,120.14,65.9,7.01,20.59,21.09,4.21,0
20170525:1811,65.65,0,46.04,1.28,11.62,20.34,4,0
20170525:1911,4.59,0,9.86,0.27,3.24,19.06,3.17,0
20170525:2011,0,0,0,0,0,17.51,3.31,0
20170525:2111,0,0,0,0,0,16.46,3.45,0
20170525:2211,0,0,0,0,0,15.72,3.45,0
20170525:2311,0,0,0,0,0,15.15,3.38,0
20170526:0011,0,0,0,0,0,14.68,3.24,0
20170526:0111,0,0,0,0,0,14.25,3.1,0
20170526:0211,0,0,0,0,0,13.83,2.97,0
20170526:0311,0,0,0,0,0,13.46,3.03,0
20170526:0411,15.5,0,17.26,0.48,3.89,13.13,2.97,0
20170526:0511,76.11,0,50.15,1.39,12.32,13.6,2.83,0
20170526:0611,335.44,130.79,70.01,7.31,21.31,15.08,3.24,0
20170526:0711,837.99,312.81,103.89,10.88,30.54,17.14,3.59,0
20170526:0811,1288.98,506.36,123.76,14.28,39.62,18.9,3.72,0
20170526:0911,1648.7,688.99,129.6,17.22,47.98,20.45,4,0
20170526:1011,1863.27,786.66,154.11,19.04,54.78,21.81,4.28,0
20170526:1111,2016.59,915.52,116.75,20.49,58.72,23,4.41,0
20170526:1211,1995.88,896.69,127.77,20.36,58.59,23.96,4.55,0
20170526:1311,1862.53,824.78,124.78,19.22,54.43,24.69,4.76,0
20170526:1411,1594,666.15,136.58,16.94,47.5,25.17,4.97,0
20170526:1511,1245.98,511.99,111.23,14.21,39.06,25.39,5.1,0
20170526:1611,781.08,304.97,98.5,10.68,29.97,25.31,5.17,0
20170526:1711,291.85,116.66,70.18,6.99,20.74,24.96,4.83,0
20170526:1811,69.02,0,48.5,1.34,11.77,24.08,4.34,0
20170526:1911,4.44,0,9.86,0.27,3.4,22.84,4.41,0
20170526:2011,0,0,0,0,0,21.52,4.48,0
20170526:2111,0,0,0,0,0,20.67,4.55,0
20170526:2211,0,0,0,0,0,20.04,4.62,0
20170526:2311,0,0,0,0,0,19.44,4.55,0
20170527:0011,0,0,0,0,0,18.83,4.41,0
20170527:0111,0,0,0,0,0,18.25,4.28,0
20170527:0211,0,0,0,0,0,17.65,4.14,0
20170527:0311,0,0,0,0,0,17.11,4.07,0
20170527:0411,16.47,0,18.09,0.5,4.02,16.67,4.14,0
20170527:0511,78.07,0,51.79,1.43,12.43,17.1,4.21,0
20170527:0611,330.16,130.71,69.9,7.33,21.42,18.51,4.07,0
20170527:0711,827.95,313.34,103.69,10.93,30.66,20.89,4.83,0
20170527:0811,1269.64,496.85,130.55,14.25,39.73,22.82,5.03,0
20170527:0911,1599.55,651.53,152.31,16.96,48.11,24.75,5.03,0
20170527:1011,1811.64,757.78,170.85,18.85,54.93,26.55,5.1,0
20170527:1111,1958.98,882.53,137.51,20.31,58.89,28.1,5.17,0
20170527:1211,1939.86,863.78,148.39,20.18,58.76,29.23,5.52,0
20170527:1311,1807.52,794.81,144.04,19.06,54.59,29.95,5.59,0
20170527:1411,1523.44,618.22,166.3,16.62,47.65,30.37,5.38,0
20170527:1511,1092.34,351,205.36,12.77,39.21,29.31,5.45,0
20170527:1611,195.5,0,112.46,2.89,30.11,25.76,5.31,0
20170527:1711,311.91,68.37,114.48,6.03,20.89,22.67,4.97,0
20170527:1811,107.36,0,67.41,1.87,11.92,21.12,4.07,0
20170527:1911,0.89,0,6.58,0.18,3.55,19.97,3.66,0
20170527:2011,0,0,0,0,0,18.71,3.52,0
20170527:2111,0,0,0,0,0,17.68,3.17,0
20170527:2211,0,0,0,0,0,17.2,2.62,0
20170527:2311,0,0,0,0,0,16.91,2.48,0
20170528:0011,0,0,0,0,0,16.6,2.62,0
20170528:0111,0,0,0,0,0,16.09,2.34,0
20170528:0211,0,0,0,0,0,15.89,2.14,0
20170528:0311,0,0,0,0,0,15.36,2.14,0
20170528:0411,17.93,0,18.91,0.52,4.14,15.05,1.93,0
20170528:0511,93.42,0,59.19,1.64,12.54,15.51,1.79,0
20170528:0611,340.01,112.85,87.49,7.08,21.53,16.44,2.21,0
20170528:0711,808.68,280.04,125.92,10.61,30.76,17.76,2.21,0
20170528:0811,1249.52,478.47,141.21,14.12,39.84,18.97,2.07,0
20170528:0911,1509.95,541.03,216.31,16.12,48.23,20.21,2.55,0
20170528:1011,1665,604.39,256.7,17.72,55.07,21.26,1.66,0
20170528:1111,1858.76,787.99,195.34,19.7,59.05,22.61,1.66,0
20170528:1211,1738.8,639.02,273.94,18.51,58.93,23.44,1.86,0
20170528:1311,1129.02,196.31,380.71,13.09,54.75,23.83,1.59,0
20170528:1411,898.53,118.2,337.23,10.79,47.8,23.92,2,0
20170528:1511,704.02,79.12,277.32,8.74,39.35,23.58,2.69,0
20170528:1611,525.12,59.31,211.28,6.97,30.25,22.89,3.1,0
20170528:1711,311.49,91.71,96.14,6.6,21.03,21.77,3.45,0
20170528:1811,92.93,0,60.01,1.66,12.06,20.35,3.66,0
20170528:1911,0,0,2.47,0.07,3.7,18.86,3.17,0
20170528:2011,0,0,0,0,0,17.91,3.1,0
20170528:2111,0,0,0,0,0,17.05,3.1,0
20170528:2211,0,0,0,0,0,16.53,3.31,0
20170528:2311,0,0,0,0,0,16.22,3.31,0
20170529:0011,0,0,0,0,0,15.87,3.1,0
20170529:0111,0,0,0,0,0,15.63,3.31,0
20170529:0211,0,0,0,0,0,15.48,3.38,0
20170529:0311,0,0,0,0,0,15.34,2.76,0
20170529:0411,0,0,4.11,0.11,4.25,15.17,3.17,0
20170529:0511,102.3,0,63.3,1.75,12.65,15,4.48,0
20170529:0611,322.25,29.32,143.36,4.96,21.63,15.48,3.86,0
20170529:0711,474,31.19,207.16,6.13,30.86,17.3,4.28,0
20170529:0811,670.67,56.54,274.99,8.22,39.95,19.62,4.69,0
20170529:0911,1413.1,433.28,269.07,15.17,48.35,22.35,4.41,0
20170529:1011,1410.6,367.66,352.84,15.46,55.2,24.66,2.97,0
20170529:1111,1723.25,653.96,268.07,18.7,59.2,26.25,1.66,0
20170529:1211,1539.53,466.6,348.12,16.99,59.09,26.92,1.79,0
20170529:1311,1607.41,600,255.11,17.65,54.91,27.05,1.66,0
20170529:1411,1449.39,533.94,214.61,16.01,47.95,26.3,2.55,0
20170529:1511,1089.91,345.32,209.61,12.8,39.49,25.94,2.76,0
20170529:1611,633.27,132.48,197.26,8.54,30.39,25.16,2.14,0
20170529:1711,160.46,0.53,94.71,2.46,21.16,24.5,1.86,0
20170529:1811,37.45,0,31.24,0.87,12.2,23.71,2.14,0
20170529:1911,0,0,3.29,0.09,3.85,21.09,1.72,0
20170529:2011,0,0,0,0,0,19.9,1.86,0
20170529:2111,0,0,0,0,0,19.06,2.28,0
20170529:2211,0,0,0,0,0,18.71,2.41,0
20170529:2311,0,0,0,0,0,18.47,2.41,0
20170530:0011,0,0,0,0,0,18.06,2.62,0
20170530:0111,0,0,0,0,0,17.57,3.03,0
20170530:0211,0,0,0,0,0,16.86,3.17,0
20170530:0311,0,0,0,0,0,16.21,3.17,0
20170530:0411,19.17,0,19.73,0.55,4.36,15.85,3.17,0
20170530:0511,113.63,0,69.05,1.91,12.75,15.79,3.45,0
20170530:0611,128.04,0,76.15,1.96,21.72,15.95,3.93,0
20170530:0711,202.34,0,111.57,2.87,30.95,16.84,4.62,0
20170530:0811,243.81,0,131.05,3.37,40.04,17.24,4.9,0
20170530:0911,252.19,0,135.48,3.48,48.46,18.34,5.59,0
20170530:1011,1081.11,142.06,381.68,12.21,55.33,18.8,5.79,0
20170530:1111,1666.26,467,348.94,17.03,59.34,19.28,5.93,0
20170530:1211,930.37,74.01,379.52,10.98,59.24,19.91,6.41,0
20170530:1311,1015.88,117.3,376.48,11.66,55.06,20.07,6.76,0
20170530:1411,432.21,1.07,218.8,5.65,48.09,19.88,6.83,0
20170530:1511,1051.99,261.84,247.61,11.89,39.63,19.84,6.83,0
20170530:1611,734.95,198.66,167.76,9.59,30.52,19.62,6.69,0
20170530:1711,238.9,5.85,125.18,3.48,21.3,19.17,6.48,0
20170530:1811,113.93,0,69.87,1.94,12.34,18.52,5.66,0
20170530:1911,0,0,4.11,0.11,3.99,17.46,4.69,0
20170530:2011,0,0,0,0,0,17.09,4.76,0
20170530:2111,0,0,0,0,0,16.75,4.55,0
20170530:2211,0,0,0,0,0,16.32,4.28,0
20170530:2311,0,0,0,0,0,15.83,4,0
20170531:0011,0,0,0,0,0,15.47,3.72,0
20170531:0111,0,0,0,0,0,15.02,3.52,0
20170531:0211,0,0,0,0,0,14.67,3.24,0
20170531:0311,0,0,0,0,0,14.43,3.03,0
20170531:0411,20.71,0,20.55,0.57,4.46,14.34,2.69,0
20170531:0511,85.41,0,55.08,1.53,12.84,14.99,2.21,0
20170531:0611,337.03,127.17,74.5,7.42,21.81,15.97,2.34,0
20170531:0711,808.03,279.67,126.27,10.7,31.04,17.24,1.72,0
20170531:0811,1207.24,426.19,172.64,13.75,40.13,18.42,1.72,0
20170531:0911,1090.58,199.05,340,12.36,48.56,19.15,2.34,0
20170531:1011,964,101.58,374.26,11.34,55.45,19.62,2.97,0
20170531:1111,1234.89,206.91,405.16,13.82,59.48,20,3.17,0
20170531:1211,1619.84,465.95,348.63,17.03,59.39,20.33,3.24,0
20170531:1311,1613.76,510.69,297.46,16.92,55.2,20.52,3.52,0
20170531:1411,1499.09,514.66,224.76,15.89,48.23,20.13,4.14,0
20170531:1511,1252.4,470.49,140.21,14.07,39.76,19.27,4.34,0
20170531:1611,795.83,277,121.12,10.59,30.65,18.55,4.28,0
20170531:1711,324.41,91.91,98.62,6.69,21.43,17.94,3.93,0
20170531:1811,89.45,0,57.54,1.59,12.47,17.19,3.31,0
20170531:1911,0.17,0,5.75,0.16,4.12,16.28,2.69,0
20170531:2011,0,0,0,0,0,15.13,2.41,0
20170531:2111,0,0,0,0,0,14.19,2.48,0
20170531:2211,0,0,0,0,0,13.43,2.41,0
20170531:2311,0,0,0,0,0,12.79,2.14,0
20170601:0011,0,0,0,0,0,12.17,2,0
20170601:0111,0,0,0,0,0,11.4,1.86,0
20170601:0211,0,0,0,0,0,10.67,1.93,0
20170601:0311,0,0,0,0,0,10.07,1.93,0
20170601:0411,21.25,0,20.55,0.57,4.55,9.66,1.93,0
20170601:0511,92.23,0,57.54,1.59,12.93,10.84,1.52,0
20170601:0611,338.99,118.41,80.8,7.24,21.9,13.52,1.52,0
20170601:0711,825.1,303.8,107.49,10.93,31.12,15.41,1.72,0
20170601:0811,1241.19,473.31,140.31,14.12,40.22,17.21,1.52,0
20170601:0911,1572.59,655.66,143.91,17.06,48.65,18.75,1.24,0
20170601:1011,1781.24,777.65,152.72,19.06,55.56,20.08,1.17,0
20170601:1111,1895.66,872.63,136.47,20.29,59.61,21.09,1.1,0
20170601:1211,1888.82,871.24,136.43,20.27,59.53,21.88,1.17,0
20170601:1311,1723.6,731.26,177.81,18.67,55.34,22.53,1.17,0
20170601:1411,1376.87,471.06,242.99,15.44,48.36,22.93,0.83,0
20170601:1511,1100.97,356.81,202.64,12.96,39.89,23.08,1.45,0
20170601:1611,605.76,105.11,206.82,8.08,30.78,22.96,2.21,0
20170601:1711,320.81,66.89,119.72,6.13,21.56,22.45,2.69,0
20170601:1811,116.76,0,72.34,2,12.6,21.81,2.76,0
20170601:1911,17.41,0,18.91,0.52,4.26,19.95,2.9,0
20170601:2011,0,0,0,0,0,18.57,2.76,0
20170601:2111,0,0,0,0,0,17.63,2.34,0
20170601:2211,0,0,0,0,0,17.04,2.14,0
20170601:2311,0,0,0,0,0,16.73,2.07,0
20170602:0011,0,0,0,0,0,16.19,2.14,0
20170602:0111,0,0,0,0,0,15.81,2.21,0
20170602:0211,0,0,0,0,0,15.71,2.14,0
20170602:0311,0,0,0,0,0,15.59,2.21,0
20170602:0411,16.57,0,18.09,0.5,4.64,15.6,2.07,0
20170602:0511,114.72,0,69.87,1.94,13.01,16.46,1.72,0
20170602:0611,342.19,82.03,113.84,6.56,21.97,17.68,1.66,0
20170602:0711,785.64,271.23,128.7,10.59,31.2,18.87,1.03,0
20170602:0811,1120.34,363.19,202.89,13.09,40.3,20.55,0.9,0
20170602:0911,1497.94,608.47,172.33,16.71,48.74,22.07,0.69,0
20170602:1011,1736.02,791.77,142.95,19.17,55.67,23.22,0.55,0
20170602:1111,1751,749.9,210.61,19.45,59.74,24.14,0.28,0
20170602:1211,1758.54,734.99,217.72,19.31,59.67,24.72,0.83,0
20170602:1311,1696.34,703.33,194.17,18.49,55.48,25.19,1.66,0
20170602:1411,1414.32,500,228.83,15.73,48.49,25.39,2.21,0
20170602:1511,929.98,205.46,265.95,11.16,40.01,25.15,2.76,0
20170602:1611,746.88,246.97,139.34,10.25,30.9,24.69,3.17,0
20170602:1711,313.42,40.32,137.24,5.37,21.68,23.79,3.59,0
20170602:1811,72.61,0,50.15,1.39,12.73,22.8,3.52,0
20170602:1911,0,0,4.93,0.14,4.39,21.65,2.76,0
20170602:2011,0,0,0,0,0,20.14,2.97,0
20170602:2111,0,0,0,0,0,19.14,2.9,0
20170602:2211,0,0,0,0,0,18.63,2.9,0
20170602:2311,0,0,0,0,0,18.27,2.76,0
20170603:0011,0,0,0,0,0,17.82,2.69,0
20170603:0111,0,0,0,0,0,17.16,2.34,0
20170603:0211,0,0,0,0,0,16.42,2.14,0
20170603:0311,0,0,0,0,0,15.67,1.93,0
20170603:0411,0,0,4.93,0.14,4.72,14.93,1.66,0
20170603:0511,98.26,0,61.65,1.71,13.08,15.74,1.24,0
20170603:0611,129.95,0,77.92,2,22.04,18.04,1.24,0
20170603:0711,50.77,0,38.08,0.98,31.27,19.18,1.66,0
20170603:0811,470.03,10.77,228.47,6.1,40.37,19.54,2.34,0
20170603:0911,1204.34,271.19,323.28,13.37,48.83,20.36,3.45,0
20170603:1011,1341.51,297.49,368.08,14.64,55.76,21.43,4.14,0
20170603:1111,1437.06,330.22,386.34,15.53,59.86,22.09,4.41,0
20170603:1211,1830.81,658.05,259.61,18.74,59.8,21.48,4.97,0
20170603:1311,1798.15,689.98,202.2,18.42,55.61,20.72,5.24,0
20170603:1411,1403.51,416.31,269.86,14.98,48.61,19.93,4.97,0
20170603:1511,1003.71,232.43,257.4,11.55,40.13,19.51,4.55,0
20170603:1611,495.23,40.4,210.08,6.47,31.02,18.86,3.86,0
20170603:1711,313.12,28.64,142.04,4.96,21.8,18.15,3.31,0
20170603:1811,10.17,0,13.97,0.39,12.85,17.51,3.03,0
20170603:1911,0,0,2.47,0.07,4.51,16.92,2.76,0
20170603:2011,0,0,0,0,0,15.97,2.21,0
20170603:2111,0,0,0,0,0,15.35,1.79,0
20170603:2211,0,0,0,0,0,14.82,1.59,0
20170603:2311,0,0,0,0,0,14.43,1.24,0
20170604:0011,0,0,0,0,0,14.09,1.1,0
20170604:0111,0,0,0,0,0,13.7,1.45,0
20170604:0211,0,0,0,0,0,13.51,1.79,0
20170604:0311,0,0,0,0,0,13.53,2.14,0
20170604:0411,23.56,0,22.2,0.61,4.8,13.54,2.55,0
20170604:0511,97.49,0,60.83,1.69,13.15,14.23,2.69,0
20170604:0611,338.3,118.46,81.21,7.33,22.11,15.43,3.45,0
20170604:0711,769.72,219.99,160.39,10.02,31.33,16.07,3.45,0
20170604:0811,677.88,55.69,275.55,8.24,40.44,16.92,4.28,0
20170604:0911,1435.47,419.28,270.92,15.07,48.9,16.6,5.1,0
20170604:1011,1694.14,540.79,280.92,17.22,55.86,16.87,5.31,0
20170604:1111,1857.22,633.44,273.09,18.58,59.97,17.36,5.72,0
20170604:1211,1959.15,749.62,209.14,19.47,59.92,17.53,5.86,0
20170604:1311,1769.6,619.15,240.94,17.88,55.73,17.61,5.79,0
20170604:1411,1485.37,471.85,243.5,15.53,48.73,17.59,5.72,0
20170604:1511,1221.33,416.32,170.49,13.62,40.25,17.57,5.52,0
20170604:1611,780.23,243.66,142.83,10.27,31.13,17.49,5.1,0
20170604:1711,335.49,58.33,128.37,5.97,21.91,17.19,4.41,0
20170604:1811,108,0,66.59,1.84,12.97,16.81,3.72,0
20170604:1911,20.51,0,20.55,0.57,4.63,15.99,2.55,0
20170604:2011,0,0,0,0,0,15.05,2.21,0
20170604:2111,0,0,0,0,0,14.2,2.48,0
20170604:2211,0,0,0,0,0,13.58,2.69,0
20170604:2311,0,0,0,0,0,13.08,2.62,0
20170605:0011,0,0,0,0,0,12.83,2.76,0
20170605:0111,0,0,0,0,0,12.67,2.97,0
20170605:0211,0,0,0,0,0,12.64,3.03,0
20170605:0311,0,0,0,0,0,12.98,3.03,0
20170605:0411,1.88,0,7.4,0.2,4.87,12.68,3.1,0
20170605:0511,118.54,0,70.7,1.96,13.22,13.16,2.97,0
20170605:0611,331.77,31.63,145.36,5.17,22.17,14.5,3.45,0
20170605:0711,780.93,224.32,158.44,10.11,31.39,15.49,4.9,0
20170605:0811,1001.47,212.53,268.08,11.39,40.5,16.84,5.59,0
20170605:0911,1592.31,573.21,191.77,16.49,48.97,18,6.76,0
20170605:1011,1836.64,692.6,201.96,18.51,55.94,18.91,6.69,0
20170605:1111,617.3,9.02,296.73,7.79,60.08,19.75,6.76,0
20170605:1211,1560.19,392.31,369.94,16.28,60.04,20.13,6.55,0
20170605:1311,987.61,108.39,373.98,11.48,55.85,20.67,6.28,0
20170605:1411,1110.72,206.46,336.43,12.48,48.85,20.95,5.66,0
20170605:1511,629.57,44.78,269.05,7.86,40.36,21.27,5.72,0
20170605:1611,630.02,108.5,209.41,8.27,31.24,21.24,5.1,0
20170605:1711,264.07,9.55,135.39,3.92,22.02,20.63,3.31,0
20170605:1811,60.98,0,43.57,1.21,13.08,19.98,2,0
20170605:1911,0,0,3.29,0.09,4.75,19.62,3.03,0
20170605:2011,0,0,0,0,0,19,3.66,0
20170605:2111,0,0,0,0,0,18.6,4.62,0
20170605:2211,0,0,0,0,0,18.72,5.38,0
20170605:2311,0,0,0,0,0,18.21,5.52,0
20170606:0011,0,0,0,0,0,17.68,5.79,0
20170606:0111,0,0,0,0,0,17,5.79,0
20170606:0211,0,0,0,0,0,16.79,5.93,0
20170606:0311,0,0,0,0,0,16.69,6.21,0
20170606:0411,13.99,0,16.44,0.46,4.93,15.93,6.34,0
20170606:0511,115.89,0,69.87,1.94,13.27,15.23,6.76,0
20170606:0611,95.83,0,60.21,1.55,22.22,15.09,7.17,0
20170606:0711,207.15,0,112.46,2.89,31.44,14.44,7.59,0
20170606:0811,703.7,58.37,277.54,8.36,40.56,14.02,7.86,0
20170606:0911,525.31,6.35,249.41,6.54,49.04,13.94,7.93,0
20170606:1011,344.35,0,175.32,4.51,56.02,15.54,10.34,0
20170606:1111,1117.84,127.22,397.52,12.34,60.17,15.32,11.72,0
20170606:1211,304,0,156.73,4.03,60.15,15.23,11.72,0
20170606:1311,533.42,3.31,257.1,6.67,55.97,15.45,10.83,0
20170606:1411,231.11,0,123.97,3.19,48.96,15.84,10.69,0
20170606:1511,199.59,0,108.91,2.8,40.47,14.68,11.17,0
20170606:1611,147.88,0,85.01,2.19,31.35,14.9,10.55,0
20170606:1711,29.29,0,25.68,0.66,22.13,15.11,9.79,0
20170606:1811,97.69,0,60.83,1.69,13.19,14.46,9.31,0
20170606:1911,24.87,0,23.02,0.64,4.86,14.31,8.41,0
20170606:2011,0,0,0,0,0,13.5,8.41,0
20170606:2111,0,0,0,0,0,13.56,7.79,0
20170606:2211,0,0,0,0,0,13.21,8,0
20170606:2311,0,0,0,0,0,12.83,8,0
20170607:0011,0,0,0,0,0,12.69,7.93,0
20170607:0111,0,0,0,0,0,12.68,7.86,0
20170607:0211,0,0,0,0,0,12.55,8,0
20170607:0311,0,0,0,0,0,12.21,7.86,0
20170607:0411,26.66,0,23.84,0.66,4.99,11.91,7.86,0
20170607:0511,133.57,0,77.27,2.14,13.33,12.02,8.07,0
20170607:0611,302.24,15.42,142.7,4.37,22.27,12.92,8.21,0
20170607:0711,223.67,0,119.54,3.07,31.49,13.7,9.66,0
20170607:0811,148.48,0,85.01,2.19,40.61,14.09,10.34,0
20170607:0911,474.47,2.11,231.29,5.99,49.1,14.88,10.14,0
20170607:1011,276.22,0,144.33,3.71,56.1,15.35,10,0
20170607:1111,162.74,0,92.09,2.37,60.27,15.23,10.21,0
20170607:1211,166.31,0,93.86,2.41,60.26,15.49,10.07,0
20170607:1311,274.73,0,144.33,3.71,56.07,16.53,10.55,0
20170607:1411,692.22,31.68,302.84,8.38,49.06,17.22,10.28,0
20170607:1511,1117.54,293.19,235.82,12.41,40.57,17.24,10.34,0
20170607:1611,809.12,264.02,131.59,10.59,31.45,17.02,9.45,0
20170607:1711,341.79,50.41,136.18,5.81,22.23,16.92,8.21,0
20170607:1811,128.86,0,76.45,2.12,13.29,16.47,6.76,0
20170607:1911,19.22,0,19.73,0.55,4.96,15.73,7.1,0
20170607:2011,0,0,0,0,0,14.88,6.97,0
20170607:2111,0,0,0,0,0,14.39,6.83,0
20170607:2211,0,0,0,0,0,14.13,6.48,0
20170607:2311,0,0,0,0,0,13.9,6,0
20170608:0011,0,0,0,0,0,13.75,5.59,0
20170608:0111,0,0,0,0,0,13.71,5.45,0
20170608:0211,0,0,0,0,0,13.52,5.38,0
20170608:0311,0,0,0,0,0,13.54,5.24,0
20170608:0411,20.81,0,20.55,0.57,5.05,13.47,5.1,0
20170608:0511,29.26,0,25.48,0.71,13.37,13.53,4.76,0
20170608:0611,253.78,5.29,129.65,3.58,22.31,13.76,4.41,0
20170608:0711,370.31,7.36,180.05,4.83,31.53,14.28,4.28,0
20170608:0811,491.96,11.63,232.07,6.22,40.65,15.62,4.69,0
20170608:0911,1176.51,230.9,333.99,12.91,49.15,17.07,5.45,0
20170608:1011,1037.14,121.18,379.21,11.84,56.16,18.07,6.07,0
20170608:1111,1824.86,608.65,283.75,18.42,60.35,19.66,7.03,0
20170608:1211,1705.22,504.24,330.88,17.49,60.36,20.65,7.17,0
20170608:1311,1519.02,407.68,335.85,15.99,56.18,22.12,7.72,0
20170608:1411,943.59,122.35,341.55,11.04,49.16,23.01,7.72,0
20170608:1511,1170.98,383.03,191.81,13.41,40.67,22.06,5.59,0
20170608:1611,390,12.29,190.02,5.21,31.55,21.06,4.55,0
20170608:1711,336.96,92.38,104.65,6.88,22.33,20.21,3.52,0
20170608:1811,119.66,0,73.16,2.03,13.39,19.68,2.55,0
20170608:1911,13.71,0,16.44,0.46,5.06,18.85,1.79,0
20170608:2011,0,0,0,0,0,18.15,0.76,0
20170608:2111,0,0,0,0,0,17.13,1.72,0
20170608:2211,0,0,0,0,0,16.24,2.07,0
20170608:2311,0,0,0,0,0,16.02,2.41,0
20170609:0011,0,0,0,0,0,16.19,2.14,0
20170609:0111,0,0,0,0,0,16,1.79,0
20170609:0211,0,0,0,0,0,15.26,1.31,0
20170609:0311,0,0,0,0,0,14.74,1.1,0
20170609:0411,0.2,0,5.75,0.16,5.09,14.61,1.45,0
20170609:0511,9.15,0,13.15,0.36,13.41,15.08,2.83,0
20170609:0611,29.21,0,25.68,0.66,22.35,15.44,3.52,0
20170609:0711,84.52,0,54.9,1.41,31.57,15.91,3.03,0
20170609:0811,184.29,0,102.72,2.64,40.69,15.83,4.21,0
20170609:0911,446.33,1.05,221.46,5.72,49.19,15.32,5.1,0
20170609:1011,1555.41,407.09,336.67,16.01,56.22,15.6,6.07,0
20170609:1111,1386.62,265.84,399.41,14.78,60.43,16.77,6.28,0
20170609:1211,1763.92,537.35,316.7,17.81,60.45,17.72,6.83,0
20170609:1311,1261.5,225.63,381.2,13.73,56.27,18.37,6.97,0
20170609:1411,1530.88,512.03,225.22,16.03,49.26,18.54,6.69,0
20170609:1511,1212.27,399.09,183.32,13.59,40.76,18.36,6.41,0
20170609:1611,825.1,297.89,110.2,11.02,31.64,18.11,6.48,0
20170609:1711,333.49,125.4,74.62,7.54,22.42,17.77,6,0
20170609:1811,76.38,0,50.97,1.41,13.48,17.35,5.17,0
20170609:1911,28.77,0,25.48,0.71,5.16,16.57,4.34,0
20170609:2011,0,0,0,0,0,15.55,4.14,0
20170609:2111,0,0,0,0,0,14.99,4,0
20170609:2211,0,0,0,0,0,14.43,3.86,0
20170609:2311,0,0,0,0,0,14.05,3.86,0
20170610:0011,0,0,0,0,0,13.72,3.79,0
20170610:0111,0,0,0,0,0,13.32,3.59,0
20170610:0211,0,0,0,0,0,12.95,3.45,0
20170610:0311,0,0,0,0,0,12.6,3.31,0
20170610:0411,0,0,4.11,0.11,5.13,12.35,3.17,0
20170610:0511,10.49,0,13.97,0.39,13.45,12.95,2.97,0
20170610:0611,348.59,51.47,137.56,5.92,22.38,14.35,3.59,0
20170610:0711,536.28,48.86,217.44,6.9,31.6,15.7,3.59,0
20170610:0811,917.87,163.22,280.5,10.68,40.72,16.43,3.79,0
20170610:0911,1430.54,426.87,266.47,15.23,49.23,16.73,4,0
20170610:1011,1177.78,189.02,383.21,13.14,56.28,17.29,3.79,0
20170610:1111,1756.46,572.57,301.25,18.15,60.5,17.37,3.31,0
20170610:1211,1901.27,748.62,209.36,19.58,60.53,18.4,3.24,0
20170610:1311,1834.65,775.2,151.48,19.22,56.36,20.35,3.38,0
20170610:1411,1601.78,666.26,134.43,17.31,49.35,21.85,3.79,0
20170610:1511,1235.11,480.97,134.19,14.37,40.85,23.29,4,0
20170610:1611,804.91,315.67,98.08,11.23,31.73,24.16,3.86,0
20170610:1711,328.58,112.75,87.94,7.33,22.51,24.38,2.76,0
20170610:1811,88.11,0,58.37,1.62,13.57,23.55,2.62,0
20170610:1911,26.59,0,24.66,0.68,5.25,21.43,2.41,0
20170610:2011,0,0,0,0,0,19.33,2.69,0
20170610:2111,0,0,0,0,0,17.76,2.21,0
20170610:2211,0,0,0,0,0,16.86,1.72,0
