time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20100120:0111,0,0,0,0,0,1.78,1.79,0
20100120:0211,0,0,0,0,0,1.55,1.86,0
20100120:0311,0,0,0,0,0,1.36,1.86,0
20100120:0411,0,0,0,0,0,1.18,1.86,0
20100120:0511,0,0,0,0,0,1.1,1.86,0
20100120:0611,0,0,0,0,0,1.01,2,0
20100120:0711,0,0,0,0,0,1.05,1.93,0
20100120:0811,134.94,46.7,29.48,0.75,4.24,1.12,2,0
20100120:0911,177.69,25.47,68.63,1.76,10.43,1.41,2.07,0
20100120:1011,287.41,36.12,105.86,2.76,14.91,1.97,2.34,0
20100120:1111,568.84,111.88,151.94,4.07,17.31,2.57,2.41,0
20100120:1211,637.63,135.71,158.71,4.3,17.39,3.29,2.69,0
20100120:1311,331.8,49.55,112.63,2.96,15.15,3.89,3.03,0
20100120:1411,326.74,71.54,89.13,2.31,10.81,4.17,2.9,0
20100120:1511,462,187.11,38.6,1.22,4.72,3.96,2.62,0
20100120:1611,0,0,0,0,0,3.23,2.97,0
20100120:1711,0,0,0,0,0,2.77,3.38,0
20100120:1811,0,0,0,0,0,2.58,3.52,0
20100120:1911,0,0,0,0,0,1.72,3.31,0
20100120:2011,0,0,0,0,0,1.44,3.1,0
20100120:2111,0,0,0,0,0,1.28,2.83,0
20100120:2211,0,0,0,0,0,0.93,2.69,0
20100120:2311,0,0,0,0,0,1.01,2.62,0
20100121:0011,0,0,0,0,0,0.88,2.62,0
20100121:0111,0,0,0,0,0,0.55,2.69,0
20100121:0211,0,0,0,0,0,0.66,2.76,0
20100121:0311,0,0,0,0,0,0.48,2.83,0
20100121:0411,0,0,0,0,0,0.4,2.9,0
20100121:0511,0,0,0,0,0,0.26,2.9,0
20100121:0611,0,0,0,0,0,0.3,2.97,0
20100121:0711,0,0,0,0,0,0.36,2.9,0
20100121:0811,150.36,51.54,31.27,0.79,4.39,0.04,2.69,0
20100121:0911,1014.87,354.94,104.6,3.44,10.61,0.45,2.62,0
20100121:1011,1490.13,568.76,110.18,5.54,15.11,1.02,2.9,0
20100121:1111,1545.71,562.43,142.65,6.33,17.52,1.96,3.45,0
20100121:1211,1538.49,559.56,143.45,6.38,17.62,2.36,3.45,0
20100121:1311,1197.99,394.79,148.93,5.11,15.38,2.53,3.38,0
20100121:1411,993.79,348.38,104.13,3.6,11.04,2.39,3.38,0
20100121:1511,8.83,0,12.41,0.32,4.95,2,2.9,0
20100121:1611,0,0,0,0,0,1.37,2.83,0
20100121:1711,0,0,0,0,0,0.72,2.83,0
20100121:1811,0,0,0,0,0,0.27,2.83,0
20100121:1911,0,0,0,0,0,0.39,2.83,0
20100121:2011,0,0,0,0,0,0.24,2.83,0
20100121:2111,0,0,0,0,0,0.08,2.83,0
20100121:2211,0,0,0,0,0,-0.15,2.83,0
20100121:2311,0,0,0,0,0,-0.57,2.76,0
20100122:0011,0,0,0,0,0,-0.86,2.69,0
20100122:0111,0,0,0,0,0,-0.97,2.62,0
20100122:0211,0,0,0,0,0,-0.99,2.62,0
20100122:0311,0,0,0,0,0,-0.9,2.62,0
20100122:0411,0,0,0,0,0,-0.92,2.55,0
20100122:0511,0,0,0,0,0,-0.91,2.55,0
20100122:0611,0,0,0,0,0,-0.9,2.55,0
20100122:0711,0,0,0,0,0,-0.59,2.55,0
20100122:0811,225.8,80.87,35.39,0.9,4.56,-0.64,2.55,0
20100122:0911,181.04,24.72,70.16,1.81,10.79,-0.25,2.62,0
20100122:1011,267.86,29.46,103.15,2.69,15.31,0.37,2.62,0
20100122:1111,372.92,46.65,131.49,3.46,17.74,1.22,2.62,0
20100122:1211,266.3,19.01,113.93,2.96,17.85,2.02,2.48,0
20100122:1311,1477.39,575.4,105.89,5.77,15.62,2.61,2.41,0
20100122:1411,486.87,125.18,104.36,2.76,11.27,2.86,2.41,0
20100122:1511,320.39,115.02,45.44,1.2,5.18,2.39,2.48,0
20100122:1611,0,0,0,0,0,1.45,2.9,0
20100122:1711,0,0,0,0,0,0.5,2.97,0
20100122:1811,0,0,0,0,0,0.06,2.83,0
20100122:1911,0,0,0,0,0,-0.85,2.97,0
20100122:2011,0,0,0,0,0,-1.06,2.9,0
20100122:2111,0,0,0,0,0,-1.22,2.69,0
20100122:2211,0,0,0,0,0,-0.96,2.48,0
20100122:2311,0,0,0,0,0,-1.21,2.34,0
20100123:0011,0,0,0,0,0,-1.1,2.28,0
20100123:0111,0,0,0,0,0,-0.81,2.28,0
20100123:0211,0,0,0,0,0,-0.86,2.21,0
20100123:0311,0,0,0,0,0,-1.07,2.14,0
20100123:0411,0,0,0,0,0,-1.1,2.34,0
20100123:0511,0,0,0,0,0,-1.03,2.48,0
20100123:0611,0,0,0,0,0,-1.07,2.55,0
20100123:0711,0,0,0,0,0,-1.16,2.48,0
20100123:0811,85.46,24.03,28.33,0.72,4.73,-1.55,2.41,0
20100123:0911,550.31,146.08,106.84,2.78,10.98,-1.04,2.21,0
20100123:1011,449.2,81.57,128.09,3.39,15.52,-0.1,2.48,0
20100123:1111,1198.93,364.13,178.52,5.72,17.97,0.7,2.41,0
20100123:1211,741.22,166.74,170.31,4.71,18.08,1.13,2.48,0
20100123:1311,1192.83,388.54,151.86,5.23,15.86,1.2,2.69,0
20100123:1411,551.16,145.78,109.69,2.94,11.51,1.12,2.62,0
20100123:1511,228.58,75.44,42.99,1.11,5.41,0.76,2.41,0
20100123:1611,0,0,0,0,0,0.11,2.55,0
20100123:1711,0,0,0,0,0,-0.33,2.69,0
20100123:1811,0,0,0,0,0,-0.57,2.76,0
20100123:1911,0,0,0,0,0,-1.1,2.55,0
20100123:2011,0,0,0,0,0,-1.16,2.41,0
20100123:2111,0,0,0,0,0,-1.27,2.34,0
20100123:2211,0,0,0,0,0,-1.31,2.28,0
20100123:2311,0,0,0,0,0,-1.36,2.21,0
20100124:0011,0,0,0,0,0,-1.26,2.28,0
20100124:0111,0,0,0,0,0,-1.34,2.28,0
20100124:0211,0,0,0,0,0,-1.42,2.41,0
20100124:0311,0,0,0,0,0,-1.47,2.21,0
20100124:0411,0,0,0,0,0,-1.58,2.21,0
20100124:0511,0,0,0,0,0,-1.61,2.14,0
20100124:0611,0,0,0,0,0,-1.61,2.14,0
20100124:0711,0,0,0,0,0,-1.67,1.79,0
20100124:0811,102.03,29.01,31.11,0.79,4.9,-1.57,1.86,0
20100124:0911,738.97,219.19,115.56,3.17,11.17,-1.25,2,0
20100124:1011,487.62,92.19,133.52,3.55,15.73,-0.71,2.14,0
20100124:1111,615.44,121.08,160.06,4.34,18.2,-0.14,2.07,0
20100124:1211,179.18,2.66,91.74,2.35,18.33,0.27,1.93,0
20100124:1311,252.44,22.26,104.01,2.71,16.11,0.61,2,0
20100124:1411,66.86,0,43.43,1.11,11.76,0.75,2,0
20100124:1511,176.1,53.28,41.47,1.06,5.65,0.47,1.66,0
20100124:1611,0,0,0,0,0,-0.2,1.66,0
20100124:1711,0,0,0,0,0,-0.7,1.79,0
20100124:1811,0,0,0,0,0,-0.77,1.79,0
20100124:1911,0,0,0,0,0,-1.17,1.66,0
20100124:2011,0,0,0,0,0,-1.28,1.66,0
20100124:2111,0,0,0,0,0,-1.38,1.66,0
20100124:2211,0,0,0,0,0,-1.52,1.52,0
20100124:2311,0,0,0,0,0,-1.61,1.59,0
20100125:0011,0,0,0,0,0,-1.68,1.72,0
20100125:0111,0,0,0,0,0,-1.8,1.86,0
20100125:0211,0,0,0,0,0,-1.91,1.93,0
20100125:0311,0,0,0,0,0,-2.08,2,0
20100125:0411,0,0,0,0,0,-2.2,2.07,0
20100125:0511,0,0,0,0,0,-2.34,2.07,0
20100125:0611,0,0,0,0,0,-2.48,2.14,0
20100125:0711,0,0,0,0,0,-3.2,2.14,0
20100125:0811,102.77,28.02,31.97,0.81,5.09,-3.38,2.55,0
20100125:0911,416.89,94.41,99.29,2.58,11.38,-3.26,2.69,0
20100125:1011,1133.06,344.66,159.59,5.07,15.95,-2.79,2.41,0
20100125:1111,714.17,151.85,169.28,4.66,18.43,-2.06,2.14,0
20100125:1211,949.37,242.48,183.02,5.32,18.57,-1.43,2.07,0
20100125:1311,1535.19,591.3,106.05,6.09,16.36,-1.17,2.28,0
20100125:1411,518.57,128.47,110.26,2.96,12.01,-1.24,2.76,0
20100125:1511,246.81,74.72,50.31,1.22,5.89,-1.74,2.48,0
20100125:1611,0,0,0,0,0,-2.42,2.14,0
20100125:1711,0,0,0,0,0,-3.25,2.28,0
20100125:1811,0,0,0,0,0,-3.77,2.34,0
20100125:1911,0,0,0,0,0,-4.08,2.21,0
20100125:2011,0,0,0,0,0,-4.69,2.14,0
20100125:2111,0,0,0,0,0,-5.17,2.21,0
20100125:2211,0,0,0,0,0,-5.6,2.41,0
20100125:2311,0,0,0,0,0,-6.08,2.55,0
20100126:0011,0,0,0,0,0,-6.8,2.48,0
20100126:0111,0,0,0,0,0,-7.5,2.48,0
20100126:0211,0,0,0,0,0,-8.02,2.41,0
20100126:0311,0,0,0,0,0,-8.51,2.41,0
20100126:0411,0,0,0,0,0,-8.96,2.48,0
20100126:0511,0,0,0,0,0,-9.25,2.55,0
20100126:0611,0,0,0,0,0,-9.56,2.55,0
20100126:0711,0,0,0,0,0,-9.88,2.62,0
20100126:0811,490.25,173.29,49.71,1.36,5.28,-9.9,2.55,0
20100126:0911,448.24,99.58,102.34,2.67,11.58,-9.06,2.76,0
20100126:1011,751.02,174.6,153.53,4.25,16.18,-7.66,2.76,0
20100126:1111,574.34,97.58,158.75,4.28,18.68,-6.1,2.62,0
20100126:1211,600.21,106.97,161.81,4.39,18.83,-4.69,2.55,0
20100126:1311,1400.36,481.09,142.09,5.84,16.61,-3.74,2.62,0
20100126:1411,738.84,209.57,121.03,3.46,12.26,-3.35,2.69,0
20100126:1511,366.02,117.18,58.55,1.45,6.14,-3.56,2.48,0
20100126:1611,0,0,0,0,0,-4.48,2.41,0
20100126:1711,0,0,0,0,0,-5.25,2.28,0
20100126:1811,0,0,0,0,0,-5.78,2.14,0
20100126:1911,0,0,0,0,0,-6.79,2.07,0
20100126:2011,0,0,0,0,0,-7.16,1.93,0
20100126:2111,0,0,0,0,0,-7.47,1.72,0
20100126:2211,0,0,0,0,0,-7.77,1.45,0
20100126:2311,0,0,0,0,0,-8.26,1.17,0
20100127:0011,0,0,0,0,0,-8.5,0.69,0
20100127:0111,0,0,0,0,0,-8.12,0.34,0
20100127:0211,0,0,0,0,0,-8.2,0.41,0
20100127:0311,0,0,0,0,0,-7.79,0.69,0
20100127:0411,0,0,0,0,0,-7.76,1.03,0
20100127:0511,0,0,0,0,0,-7.38,1.17,0
20100127:0611,0,0,0,0,0,-6.89,1.24,0
20100127:0711,0,0,0,0,0,-7.09,1.79,0
20100127:0811,425.87,146.55,52.3,1.36,5.47,-6.46,2.21,0
20100127:0911,185.48,19.6,75.17,1.95,11.8,-5.6,2.9,0
20100127:1011,41.29,0,30.13,0.77,16.41,-4.66,3.38,0
20100127:1111,60.96,0,39.88,1.02,18.93,-3.64,3.79,0
20100127:1211,136.6,0,74.44,1.9,19.09,-3.05,3.86,0
20100127:1311,1239.98,386.79,160.66,5.57,16.87,-2.28,4.28,0
20100127:1411,146.44,9.09,70,1.81,12.51,-1.73,4.62,0
20100127:1511,9.05,0,12.41,0.32,6.39,-1.62,5.86,0
20100127:1611,0,0,0,0,0,-1.32,5.86,0
20100127:1711,0,0,0,0,0,-1,5.86,0
20100127:1811,0,0,0,0,0,-0.5,5.86,0
20100127:1911,0,0,0,0,0,0.02,5.79,0
20100127:2011,0,0,0,0,0,0.8,5.45,0
20100127:2111,0,0,0,0,0,1.73,4.9,0
20100127:2211,0,0,0,0,0,2.53,4.55,0
20100127:2311,0,0,0,0,0,3.03,4.97,0
20100128:0011,0,0,0,0,0,3.08,5.45,0
20100128:0111,0,0,0,0,0,2.53,5.03,0
20100128:0211,0,0,0,0,0,1.82,4.69,0
20100128:0311,0,0,0,0,0,1.45,4.48,0
20100128:0411,0,0,0,0,0,1.37,4.21,0
20100128:0511,0,0,0,0,0,1.28,3.93,0
20100128:0611,0,0,0,0,0,0.99,3.72,0
20100128:0711,0,0,0,0,0,0.23,3.59,0
20100128:0811,441.76,156.86,53.84,1.43,5.67,0.26,3.72,0
20100128:0911,205.52,25.73,80.19,2.08,12.02,1.03,4,0
20100128:1011,313.74,35.77,117.11,3.08,16.65,1.74,3.66,0
20100128:1111,150.88,0,82.42,2.1,19.18,2.25,3.72,0
20100128:1211,146.37,0,80.65,2.06,19.35,3.12,4.21,0
20100128:1311,1349.79,461.87,150.32,5.95,17.14,3.01,4.21,0
20100128:1411,512.24,122.28,116.16,3.14,12.78,2.56,5.24,0
20100128:1511,529.41,185.27,65.83,1.81,6.64,2.2,4.55,0
20100128:1611,0,0,0,0,0,1.5,4.28,0
20100128:1711,0,0,0,0,0,0.78,4,0
20100128:1811,0,0,0,0,0,0.3,3.86,0
20100128:1911,0,0,0,0,0,-0.22,3.45,0
20100128:2011,0,0,0,0,0,-0.32,3.31,0
20100128:2111,0,0,0,0,0,-0.44,3.24,0
20100128:2211,0,0,0,0,0,-0.43,3.17,0
20100128:2311,0,0,0,0,0,-0.71,3.03,0
20100129:0011,0,0,0,0,0,-0.68,2.97,0
20100129:0111,0,0,0,0,0,-0.61,3.03,0
20100129:0211,0,0,0,0,0,-0.44,3.03,0
20100129:0311,0,0,0,0,0,-0.29,2.9,0
20100129:0411,0,0,0,0,0,-0.22,2.62,0
20100129:0511,0,0,0,0,0,0.04,2.55,0
20100129:0611,0,0,0,0,0,0.22,2.76,0
20100129:0711,0,0,0,0,0,0.64,3.79,0
20100129:0811,132.66,34.26,40.31,1,5.88,0.77,4.28,0
20100129:0911,193.29,22.15,78.34,2.04,12.24,0.91,4.48,0
20100129:1011,151.13,2.72,79.31,2.04,16.9,0.98,4.55,0
20100129:1111,61.36,0,40.77,1.04,19.44,1.21,5.79,0
20100129:1211,70.48,0,45.2,1.15,19.62,1.2,3.72,0
20100129:1311,522.71,94.43,146.98,3.98,17.41,1.42,4.48,0
20100129:1411,273.82,41.08,94.5,2.49,13.04,1.33,4.21,0
20100129:1511,192.7,48.91,52.88,1.33,6.9,1.14,3.72,0
20100129:1611,0,0,0,0,0,0.79,3.17,0
20100129:1711,0,0,0,0,0,0.49,3.38,0
20100129:1811,0,0,0,0,0,0.25,3.59,0
20100129:1911,0,0,0,0,0,-0.66,3.24,0
20100129:2011,0,0,0,0,0,-1.19,3.03,0
20100129:2111,0,0,0,0,0,-1.84,2.9,0
20100129:2211,0,0,0,0,0,-2.35,2.83,0
20100129:2311,0,0,0,0,0,-2.53,2.83,0
20100130:0011,0,0,0,0,0,-2.71,2.76,0
20100130:0111,0,0,0,0,0,-2.74,2.76,0
20100130:0211,0,0,0,0,0,-2.75,2.69,0
20100130:0311,0,0,0,0,0,-3.01,2.76,0
20100130:0411,0,0,0,0,0,-3.14,2.76,0
20100130:0511,0,0,0,0,0,-3.18,2.69,0
20100130:0611,0,0,0,0,0,-2.91,2.76,0
20100130:0711,0,0,0,0,0,-2.79,2.62,0
20100130:0811,394.37,127.84,59.67,1.45,6.09,-3.45,2.21,0
20100130:0911,541.38,130.81,115.73,3.1,12.48,-3.28,2.21,0
20100130:1011,1233.53,381.69,164.99,5.61,17.15,-2.34,3.52,0
20100130:1111,207.25,2.53,103.25,2.65,19.71,-1.31,3.93,0
20100130:1211,82.51,0,50.51,1.29,19.89,-0.84,3.72,0
20100130:1311,346.85,38.88,126.66,3.35,17.68,-0.54,3.52,0
20100130:1411,705.14,190.57,128.88,3.69,13.31,-0.55,2.97,0
20100130:1511,527.15,177.67,70.29,1.95,7.16,-0.71,2.41,0
20100130:1611,0,0,0,0,0,-1.53,1.79,0
20100130:1711,0,0,0,0,0,-2.84,1.72,0
20100130:1811,0,0,0,0,0,-4.19,2.34,0
20100130:1911,0,0,0,0,0,-4.08,2.69,0
20100130:2011,0,0,0,0,0,-3.1,3.24,0
20100130:2111,0,0,0,0,0,-2.56,3.52,0
20100130:2211,0,0,0,0,0,-2.18,3.59,0
20100130:2311,0,0,0,0,0,-2.21,3.03,0
20100131:0011,0,0,0,0,0,-2.03,2.62,0
20100131:0111,0,0,0,0,0,-2.15,2.55,0
20100131:0211,0,0,0,0,0,-1.79,2.69,0
20100131:0311,0,0,0,0,0,-1.54,2.97,0
20100131:0411,0,0,0,0,0,-1.16,3.31,0
20100131:0511,0,0,0,0,0,-0.93,3.52,0
20100131:0611,0,0,0,0,0,-0.95,3.52,0
20100131:0711,0,0,0,0,0,-0.87,3.59,0
20100131:0811,65.97,9.17,33.71,0.86,6.31,-0.99,3.72,0
20100131:0911,127.3,6.13,64.9,1.67,12.71,-0.3,4,0
20100131:1011,425.84,63.75,135.64,3.62,17.41,0.5,4.55,0
20100131:1111,316.1,22.55,130.62,3.42,19.98,0.82,4.83,0
20100131:1211,206.96,2.48,104.12,2.67,20.17,1.29,5.86,0
20100131:1311,594.51,115.28,156.36,4.3,17.96,1.55,5.45,0
20100131:1411,333.93,56.83,104.58,2.78,13.58,1.62,4.76,0
20100131:1511,109.54,19.14,44.71,1.15,7.42,1.07,3.93,0
20100131:1611,0,0,0,0,0,0.46,3.72,0
20100131:1711,0,0,0,0,0,-0.29,3.59,0
20100131:1811,0,0,0,0,0,-0.57,3.66,0
20100131:1911,0,0,0,0,0,-0.54,3.86,0
20100131:2011,0,0,0,0,0,-0.79,3.66,0
20100131:2111,0,0,0,0,0,-1.12,3.52,0
20100131:2211,0,0,0,0,0,-1.31,3.52,0
20100131:2311,0,0,0,0,0,-1.6,3.59,0
20100201:0011,0,0,0,0,0,-1.72,3.72,0
20100201:0111,0,0,0,0,0,-1.65,3.72,0
20100201:0211,0,0,0,0,0,-1.53,3.66,0
20100201:0311,0,0,0,0,0,-1.54,3.66,0
20100201:0411,0,0,0,0,0,-1.63,3.59,0
20100201:0511,0,0,0,0,0,-1.72,3.52,0
20100201:0611,0,0,0,0,0,-1.83,3.52,0
20100201:0711,0,0,0,0,0,-1.48,3.79,0
20100201:0811,9.03,0,12.41,0.32,6.54,-1.36,3.72,0
20100201:0911,92.08,0,54.95,1.4,12.96,-0.93,3.45,0
20100201:1011,1619.61,622.17,107.5,6.63,17.67,-0.32,3.86,0
20100201:1111,110.78,0,63.81,1.63,20.26,0.47,4.21,0
20100201:1211,59.5,0,39.88,1.02,20.46,1.23,4.21,0
20100201:1311,377.6,45.57,134.51,3.57,18.25,1.55,3.66,0
20100201:1411,18.8,0,18.61,0.48,13.86,1.88,3.72,0
20100201:1511,111.62,18.57,46.37,1.2,7.69,1.65,3.24,0
20100201:1611,0,0,0,0,0,0.95,3.52,0
20100201:1711,0,0,0,0,0,0.16,3.66,0
20100201:1811,0,0,0,0,0,-0.54,3.59,0
20100201:1911,0,0,0,0,0,-1.44,2.9,0
20100201:2011,0,0,0,0,0,-1.61,2.62,0
20100201:2111,0,0,0,0,0,-1.95,2.07,0
20100201:2211,0,0,0,0,0,-2.26,1.66,0
20100201:2311,0,0,0,0,0,-2.61,1.86,0
20100202:0011,0,0,0,0,0,-2.82,2.41,0
20100202:0111,0,0,0,0,0,-2.72,2.97,0
20100202:0211,0,0,0,0,0,-2.55,3.45,0
20100202:0311,0,0,0,0,0,-2.05,3.86,0
20100202:0411,0,0,0,0,0,-1.48,4.34,0
20100202:0511,0,0,0,0,0,-0.88,4.83,0
20100202:0611,0,0,0,0,0,-0.48,5.38,0
20100202:0711,0,0,0,0,0,0.02,6.28,0
20100202:0811,25.25,0,22.16,0.57,6.77,0.32,6.62,0
20100202:0911,74.4,0,46.97,1.2,13.21,0.89,6.9,0
20100202:1011,128.09,0,71.78,1.83,17.94,1.18,5.66,0
20100202:1111,147.81,0,80.65,2.06,20.54,1.3,5.59,0
20100202:1211,100.79,0,59.38,1.52,20.75,1.34,7.1,0
20100202:1311,112.37,0,64.69,1.65,18.53,1.35,6.14,0
20100202:1411,54.09,0,37.22,0.95,14.14,1.39,6.48,0
20100202:1511,76.95,7.21,41.22,1.06,7.96,1.38,6,0
20100202:1611,0,0,0,0,0,1.74,5.59,0
20100202:1711,0,0,0,0,0,2.22,5.38,0
20100202:1811,0,0,0,0,0,2.79,5.24,0
20100202:1911,0,0,0,0,0,3.42,4.14,0
20100202:2011,0,0,0,0,0,3.07,3.17,0
20100202:2111,0,0,0,0,0,1.7,2.76,0
20100202:2211,0,0,0,0,0,0.64,1.93,0
20100202:2311,0,0,0,0,0,0.45,2.41,0
20100203:0011,0,0,0,0,0,0.23,2.9,0
20100203:0111,0,0,0,0,0,0.14,3.38,0
20100203:0211,0,0,0,0,0,0.04,3.38,0
20100203:0311,0,0,0,0,0,-0.23,3.31,0
20100203:0411,0,0,0,0,0,-0.62,3.38,0
20100203:0511,0,0,0,0,0,-0.59,3.45,0
20100203:0611,0,0,0,0,0,-0.57,3.52,0
20100203:0711,0,0,0,0,0,-1.07,3.24,0
20100203:0811,267.72,75.02,58.71,1.47,7.01,-0.79,3.31,0
20100203:0911,215.39,23.37,86.51,2.26,13.46,0.18,3.45,0
20100203:1011,1312.04,423,165.22,6.11,18.21,1.3,4.62,0
20100203:1111,411.04,43.7,150.76,4,20.83,2.11,4.76,0
20100203:1211,1308.4,391.43,198.35,6.83,21.04,2.78,4.83,0
20100203:1311,634.41,126.11,164.83,4.59,18.83,3.13,4.97,0
20100203:1411,1034.14,338.78,130.6,4.68,14.42,3.19,4.21,0
20100203:1511,337.8,94.65,71.88,1.9,8.23,2.74,3.38,0
20100203:1611,0,0,0,0,0,2.01,2.9,0
20100203:1711,0,0,0,0,0,0.82,2.62,0
20100203:1811,0,0,0,0,0,0.01,2.55,0
20100203:1911,0,0,0,0,0,-0.65,2.28,0
20100203:2011,0,0,0,0,0,-1.31,2.14,0
20100203:2111,0,0,0,0,0,-2,2.14,0
20100203:2211,0,0,0,0,0,-2.76,2.21,0
20100203:2311,0,0,0,0,0,-2.87,2.48,0
20100204:0011,0,0,0,0,0,-1.75,2.69,0
20100204:0111,0,0,0,0,0,-0.4,2.9,0
20100204:0211,0,0,0,0,0,0.49,3.24,0
20100204:0311,0,0,0,0,0,1.18,3.59,0
20100204:0411,0,0,0,0,0,2.34,3.66,0
20100204:0511,0,0,0,0,0,3.76,3.93,0
20100204:0611,0,0,0,0,0,4.73,4.48,0
20100204:0711,0,0,0,0,0,4.75,4.07,0
20100204:0811,96.37,16.17,42.3,1.09,7.25,4.67,4,0
20100204:0911,213.85,23,88.19,2.31,13.72,4.73,3.79,0
20100204:1011,26.21,0,23.04,0.59,18.49,4.72,3.45,0
20100204:1111,96.94,0,58.49,1.49,21.12,4.93,3.24,0
20100204:1211,291.05,14.26,131.34,3.42,21.34,5.34,3.03,0
20100204:1311,511.8,85.54,156.8,4.28,19.12,5.77,2.69,0
20100204:1411,914.82,288.21,137.13,4.55,14.71,6.05,2.28,0
20100204:1511,257.15,64.78,67.98,1.79,8.51,5.93,2.21,0
20100204:1611,0,0,0,0,0,5.73,2.28,0
20100204:1711,0,0,0,0,0,5.1,2.34,0
20100204:1811,0,0,0,0,0,4.61,2.34,0
20100204:1911,0,0,0,0,0,4.33,2.48,0
20100204:2011,0,0,0,0,0,3.5,2.69,0
20100204:2111,0,0,0,0,0,2.36,2.97,0
20100204:2211,0,0,0,0,0,1.75,3.1,0
20100204:2311,0,0,0,0,0,1.43,3.1,0
20100205:0011,0,0,0,0,0,1.15,3.24,0
20100205:0111,0,0,0,0,0,0.96,3.31,0
20100205:0211,0,0,0,0,0,0.83,3.38,0
20100205:0311,0,0,0,0,0,0.79,3.38,0
20100205:0411,0,0,0,0,0,0.77,3.38,0
20100205:0511,0,0,0,0,0,0.75,3.38,0
20100205:0611,0,0,0,0,0,0.72,3.24,0
20100205:0711,0,0,0,0,0,0.73,3.38,0
20100205:0811,115.02,19.61,46.75,1.2,7.5,1.25,3.31,0
20100205:0911,31.42,0,25.7,0.66,13.99,2.41,3.31,0
20100205:1011,403.5,52.57,140.6,3.76,18.77,3.97,3.38,0
20100205:1111,160.33,0,87.74,2.24,21.42,5.34,3.38,0
20100205:1211,344.94,25.87,143.7,3.78,21.64,6.18,3.38,0
20100205:1311,173.53,2.42,91.66,2.35,19.42,6.51,3.52,0
20100205:1411,273.1,34.16,104.08,2.76,15,6.5,3.52,0
20100205:1511,82.88,6.64,45.53,1.18,8.78,6.01,3.38,0
20100205:1611,0,0,0,0,0,5.57,3.24,0
20100205:1711,0,0,0,0,0,5.15,2.97,0
20100205:1811,0,0,0,0,0,4.9,2.76,0
20100205:1911,0,0,0,0,0,5.03,2.21,0
20100205:2011,0,0,0,0,0,4.76,1.86,0
20100205:2111,0,0,0,0,0,4.49,1.72,0
20100205:2211,0,0,0,0,0,4.22,1.59,0
20100205:2311,0,0,0,0,0,3.87,1.52,0
20100206:0011,0,0,0,0,0,3.49,1.52,0
20100206:0111,0,0,0,0,0,2.91,1.52,0
20100206:0211,0,0,0,0,0,2.65,1.31,0
20100206:0311,0,0,0,0,0,2.16,1.31,0
20100206:0411,0,0,0,0,0,1.76,0.97,0
20100206:0511,0,0,0,0,0,2.45,0.41,0
20100206:0611,0,0,0,0,0,2.05,0.62,0
20100206:0711,0,0,0,0,0,1.69,1.17,0
20100206:0811,138.86,26.64,51.04,1.31,7.75,2.19,1.38,0
20100206:0911,36.33,0,28.36,0.72,14.26,2.65,1.72,0
20100206:1011,94.04,0,56.72,1.45,19.06,2.86,2.07,0
20100206:1111,41.34,0,31.02,0.79,21.72,3.04,2.14,0
20100206:1211,152.2,0,83.31,2.13,21.95,2.79,2.21,0
20100206:1311,29.76,0,24.81,0.63,19.73,2.4,2.07,0
20100206:1411,113.56,0,65.58,1.67,15.29,2.13,2.14,0
20100206:1511,196.07,38.77,64.45,1.7,9.06,1.89,2.21,0
20100206:1611,0,0,0,0,0,1.63,2.21,0
20100206:1711,0,0,0,0,0,1.44,2.28,0
20100206:1811,0,0,0,0,0,1.25,2.21,0
20100206:1911,0,0,0,0,0,0.84,2.07,0
20100206:2011,0,0,0,0,0,0.65,1.86,0
20100206:2111,0,0,0,0,0,0.47,1.79,0
20100206:2211,0,0,0,0,0,0.4,1.93,0
20100206:2311,0,0,0,0,0,0.41,2,0
20100207:0011,0,0,0,0,0,0.44,2.07,0
20100207:0111,0,0,0,0,0,0.44,2,0
20100207:0211,0,0,0,0,0,0.51,1.79,0
20100207:0311,0,0,0,0,0,0.53,1.66,0
20100207:0411,0,0,0,0,0,0.54,1.93,0
20100207:0511,0,0,0,0,0,0.52,2.34,0
20100207:0611,0,0,0,0,0,0.44,2.62,0
20100207:0711,0,0,0,0,0,0.37,2.34,0
20100207:0811,92.88,11.09,44.74,1.15,8.01,0.37,2.28,0
20100207:0911,195.65,13.71,87.85,2.28,14.54,0.49,2.62,0
20100207:1011,1602.35,611.19,123.59,7.22,19.36,0.76,2.48,0
20100207:1111,1826.99,740.44,109.51,8.55,22.02,1.1,2.34,0
20100207:1211,1823.82,741.72,110.54,8.66,22.26,1.61,2.21,0
20100207:1311,1530.63,564.05,143.22,7.33,20.03,1.94,2.07,0
20100207:1411,441.32,81.59,127.17,3.48,15.59,2.08,2.14,0
20100207:1511,156.69,25.19,60.26,1.58,9.34,1.88,2.41,0
20100207:1611,0,0,0,0,0,1.35,2.34,0
20100207:1711,0,0,0,0,0,0.81,2.48,0
20100207:1811,0,0,0,0,0,0.34,2.48,0
20100207:1911,0,0,0,0,0,-0.46,2.55,0
20100207:2011,0,0,0,0,0,-0.89,2.62,0
20100207:2111,0,0,0,0,0,-1.41,2.69,0
20100207:2211,0,0,0,0,0,-1.86,2.83,0
20100207:2311,0,0,0,0,0,-2.35,3.03,0
